"WDC_38961","spy_17421","0.9430830039525693"
"WDC_31974","spy_2247","0.9000000000000001"
"WDC_26361","spy_8342","1.0142857142857142"
"WDC_15093","spy_10361","0.8666666666666667"
"WDC_34167","spy_17085","1.025"
"WDC_19015","spy_10816","1.2"
"WDC_28019","spy_3553","1.3190283400809715"
"WDC_25296","spy_19643","1.084"
"WDC_29654","spy_13372","1.0142857142857142"
"WDC_17717","spy_14803","0.8375757575757576"
"WDC_42143","spy_10043","0.990909090909091"
"WDC_8608","spy_14181","1.0363636363636364"
"WDC_1924","spy_6007","1.4406504065040648"
"WDC_4687","spy_3387","1.0642857142857143"
"WDC_40409","spy_2798","1.05"
"WDC_15757","spy_8953","1.0142857142857142"
"WDC_22534","spy_17422","1.1555555555555557"
"WDC_19583","spy_11847","1.0944444444444446"
"WDC_24098","spy_19154","1.009090909090909"
"WDC_26362","spy_8493","1.01875"
"WDC_13530","spy_13618","1.0681818181818181"
"WDC_4421","spy_10247","1.041818181818182"
"WDC_9807","spy_8385","1.0857142857142859"
"WDC_33934","spy_19862","1.5999999999999999"
"WDC_36698","spy_4948","1.0272727272727273"
"WDC_7714","spy_927","1.2"
"WDC_16954","spy_11847","1.2"
"WDC_8079","spy_7868","1.5999999999999999"
"WDC_44369","spy_18853","0.9878787878787878"
"WDC_11928","spy_7885","0.7647058823529411"
"WDC_10371","spy_13614","0.8269841269841269"
"WDC_20441","spy_4514","1.0952380952380953"
"WDC_44103","spy_13032","1.5999999999999999"
"WDC_39194","spy_607","1.0166666666666666"
"WDC_9275","spy_13617","0.7000000000000002"
"WDC_8609","spy_4514","1.0857142857142856"
"WDC_37326","spy_2096","0.9058823529411766"
"WDC_42807","spy_19038","0.8"
"WDC_37762","spy_13618","1.0517241379310345"
"WDC_6649","spy_9825","1.075"
"WDC_22533","spy_3152","0.7333333333333334"
"WDC_6952","spy_12932","1.2"
"WDC_609","spy_913","1.0076923076923077"
"WDC_32073","spy_5976","1.04375"
"WDC_24932","spy_1251","0.8400000000000001"
"WDC_17185","spy_12906","0.8769230769230769"
"WDC_31403","spy_433","0.9428571428571428"
"WDC_7848","spy_10590","1.0214285714285714"
"WDC_36433","spy_10590","1.0785714285714285"
"WDC_42145","spy_10033","1.0923076923076924"
"WDC_20575","spy_12638","0.7371428571428571"
"WDC_23601","spy_10240","1.0666666666666667"
"WDC_42808","spy_5840","1.0125"
"WDC_41383","spy_11704","1.075"
"WDC_43344","spy_10555","1.0833333333333333"
"WDC_32602","spy_2914","0.9415384615384614"
"WDC_11264","spy_12298","1.0"
"WDC_39855","spy_11847","1.0888888888888888"
"WDC_38526","spy_751","1.41"
"WDC_33932","spy_14464","0.8500000000000001"
"WDC_2819","spy_10855","0.8333333333333333"
"WDC_34031","spy_8637","0.9888888888888889"
"WDC_17188","spy_15057","0.9428571428571428"
"WDC_16823","spy_6580","0.8666666666666667"
"WDC_44105","spy_16017","1.05"
"WDC_16956","spy_12150","0.7333333333333334"
"WDC_18251","spy_15258","0.7379310344827585"
"WDC_26719","spy_11633","0.7443349753694583"
"WDC_27254","spy_8814","1.5999999999999999"
"WDC_14731","spy_8025","0.7333333333333334"
"WDC_42582","spy_938","0.7064102564102565"
"WDC_23866","spy_5246","1.9999999999999998"
"WDC_23999","spy_7505","1.2"
"WDC_37764","spy_7803","1.4916666666666667"
"WDC_35103","spy_18768","1.2"
"WDC_33099","spy_11847","1.0888888888888888"
"WDC_24097","spy_8574","1.0727272727272728"
"WDC_8250","spy_14601","1.0166666666666666"
"WDC_28762","spy_8339","1.49"
"WDC_5889","spy_19213","1.9999999999999998"
"WDC_34474","spy_8869","1.0083333333333333"
"WDC_32608","spy_12844","0.7508021390374332"
"WDC_34038","spy_12802","1.41"
"WDC_44980","spy_8546","0.7925925925925925"
"WDC_16162","spy_224","1.0799999999999998"
"WDC_27386","spy_11939","0.8147058823529412"
"WDC_3662","spy_6056","0.7928571428571429"
"WDC_16295","spy_19722","0.8916666666666667"
"WDC_9272","spy_10361","0.8400000000000001"
"WDC_252","spy_13556","1.45"
"WDC_27252","spy_2764","1.4857142857142855"
"WDC_33276","spy_12041","1.05"
"WDC_20133","spy_10361","0.8666666666666667"
"WDC_24624","spy_12645","0.7333333333333334"
"WDC_2597","spy_18765","1.2"
"WDC_4861","spy_12142","1.5999999999999999"
"WDC_42584","spy_13377","1.1777777777777778"
"WDC_14733","spy_19646","1.0333333333333334"
"WDC_19323","spy_9873","1.2"
"WDC_7976","spy_14147","1.0071428571428571"
"WDC_27915","spy_1683","1.0666666666666667"
"WDC_29526","spy_2762","1.9999999999999998"
"WDC_8738","spy_11847","1.0888888888888888"
"WDC_34037","spy_1547","0.822857142857143"
"WDC_30648","spy_17875","1.05"
"WDC_16161","spy_5267","0.9076923076923076"
"WDC_32607","spy_3519","0.7538461538461538"
"WDC_3663","spy_19568","1.0071428571428571"
"WDC_37019","spy_1877","0.7538461538461538"
"WDC_39418","spy_14794","0.7"
"WDC_26717","spy_7459","1.0799999999999998"
"WDC_20134","spy_1819","1.4833333333333332"
"WDC_31713","spy_11730","1.2"
"WDC_33805","spy_10763","0.7083333333333333"
"WDC_32380","spy_974","0.8"
"WDC_39854","spy_18710","1.068421052631579"
"WDC_38789","spy_3580","1.2"
"WDC_28013","spy_14632","1.2"
"WDC_41917","spy_15271","1.2"
"WDC_5754","spy_14181","1.1090909090909091"
"WDC_9274","spy_12843","0.7846153846153847"
"WDC_7180","spy_613","1.0333333333333334"
"WDC_12155","spy_12857","0.7333333333333334"
"WDC_8739","spy_1683","1.0555555555555556"
"WDC_25820","spy_7554","1.0"
"WDC_38656","spy_1610","1.2"
"WDC_38523","spy_173","1.2"
"WDC_41121","spy_6904","1.0416666666666667"
"WDC_43215","spy_18511","0.8566666666666667"
"WDC_37894","spy_8480","1.2"
"WDC_41254","spy_12327","1.9999999999999998"
"WDC_33141","spy_15886","0.9428571428571428"
"WDC_39548","spy_2039","0.7928571428571429"
"WDC_13669","spy_12685","1.2"
"WDC_33274","spy_11544","0.76"
"WDC_26716","spy_13557","1.5999999999999999"
"WDC_30645","spy_10470","0.8285714285714285"
"WDC_5090","spy_2556","0.9199999999999999"
"WDC_24319","spy_3100","0.9238095238095239"
"WDC_21770","spy_7049","1.0293103448275862"
"WDC_22532","spy_11704","1.2"
"WDC_22229","spy_19685","1.5999999999999999"
"WDC_17495","spy_16016","1.0166666666666666"
"WDC_44678","spy_17933","1.2"
"WDC_14735","spy_2332","0.9199999999999999"
"WDC_5886","spy_5990","0.8400000000000001"
"WDC_34168","spy_7297","0.8999999999999999"
"WDC_19454","spy_967","1.2"
"WDC_29528","spy_2214","1.1400000000000001"
"WDC_10062","spy_12559","1.05"
"WDC_44545","spy_11556","0.9933333333333334"
"WDC_23559","spy_11847","1.0888888888888888"
"WDC_21467","spy_16977","1.092857142857143"
"WDC_18122","spy_16525","0.7271428571428572"
"WDC_9140","spy_16935","1.075"
"WDC_41918","spy_18549","1.0"
"WDC_8607","spy_8481","0.8493506493506494"
"WDC_13404","spy_2836","0.9555555555555555"
"WDC_39416","spy_11704","1.2"
"WDC_40668","spy_1534","0.991208791208791"
"WDC_28633","spy_1480","1.2"
"WDC_31977","spy_15801","1.42"
"WDC_6950","spy_5084","0.7023255813953488"
"WDC_28766","spy_14287","0.76"
"WDC_22664","spy_16946","1.0363636363636364"
"WDC_8256","spy_12298","0.8666666666666667"
"WDC_28580","spy_11704","1.2"
"WDC_8123","spy_1201","1.08"
"WDC_27302","spy_7910","1.9999999999999998"
"WDC_33583","spy_11847","1.0888888888888888"
"WDC_16511","spy_1683","1.0666666666666667"
"WDC_25474","spy_6300","0.7323076923076924"
"WDC_123","spy_4948","1.0272727272727273"
"WDC_1269","spy_17218","1.5999999999999999"
"WDC_12775","spy_8406","0.7000000000000002"
"WDC_2771","spy_3299","1.5999999999999999"
"WDC_6826","spy_13567","0.9190909090909092"
"WDC_5096","spy_977","0.8909090909090909"
"WDC_4865","spy_8611","0.8600000000000001"
"WDC_15579","spy_2456","0.8"
"WDC_17976","spy_11706","1.0733333333333333"
"WDC_42891","spy_19568","1.0071428571428571"
"WDC_1571","spy_6214","1.5999999999999999"
"WDC_44547","spy_1704","1.0555555555555556"
"WDC_3534","spy_18712","1.0866666666666667"
"WDC_42455","spy_9102","0.7000000000000001"
"WDC_22408","spy_14214","0.8"
"WDC_12338","spy_20010","0.7202020202020202"
"WDC_34211","spy_2291","1.009090909090909"
"WDC_18075","spy_12426","0.7166666666666668"
"WDC_40666","spy_15657","1.42"
"WDC_27870","spy_8899","0.8666666666666667"
"WDC_38968","spy_16013","1.5999999999999999"
"WDC_1135","spy_8386","1.0087179487179487"
"WDC_24277","spy_11465","1.0076923076923077"
"WDC_17844","spy_1356","0.7333333333333334"
"WDC_35109","spy_1385","1.0125"
"WDC_30292","spy_12327","1.9999999999999998"
"WDC_35678","spy_13542","0.8666666666666667"
"WDC_33809","spy_1872","0.9777777777777776"
"WDC_33146","spy_18607","1.1066666666666667"
"WDC_16207","spy_6249","0.7333333333333334"
"WDC_15578","spy_1667","0.8"
"WDC_11007","spy_13148","1.0333333333333334"
"WDC_19140","spy_1757","1.2"
"WDC_6160","spy_2958","0.8"
"WDC_24144","spy_6214","1.5999999999999999"
"WDC_31717","spy_19634","1.00625"
"WDC_13353","spy_1238","0.7517241379310347"
"WDC_20753","spy_6855","1.2"
"WDC_1441","spy_3623","1.24"
"WDC_34343","spy_12298","0.9199999999999999"
"WDC_19801","spy_19819","1.0933333333333333"
"WDC_5758","spy_1385","0.9939393939393939"
"WDC_16513","spy_9948","1.1435897435897435"
"WDC_25472","spy_9004","0.8142857142857143"
"WDC_27566","spy_8712","0.7904761904761906"
"WDC_40798","spy_1946","0.9814285714285715"
"WDC_43219","spy_6467","0.8285714285714285"
"WDC_25169","spy_2988","0.7"
"WDC_27699","spy_5477","0.7666666666666666"
"WDC_21515","spy_19166","0.7"
"WDC_29212","spy_14363","0.8666666666666667"
"WDC_21648","spy_8982","1.0857142857142856"
"WDC_43522","spy_4785","1.2"
"WDC_4863","spy_13471","0.7333333333333334"
"WDC_29478","spy_14943","0.7714285714285716"
"WDC_22184","spy_8712","0.7904761904761906"
"WDC_17974","spy_10789","0.8999999999999999"
"WDC_4730","spy_5020","1.0242424242424244"
"WDC_39370","spy_7404","0.76"
"WDC_42457","spy_15193","1.5999999999999999"
"WDC_42324","spy_17338","1.2"
"WDC_16778","spy_17227","1.5999999999999999"
"WDC_1137","spy_12","0.81"
"WDC_122","spy_19593","1.0833333333333333"
"WDC_20090","spy_1417","1.2"
"WDC_23911","spy_6214","1.5999999999999999"
"WDC_42760","spy_12801","1.025"
"WDC_43654","spy_11987","1.05"
"WDC_32079","spy_19534","0.7153846153846155"
"WDC_9456","spy_19640","1.0523809523809524"
"WDC_26670","spy_692","0.7217391304347827"
"WDC_24142","spy_7910","1.06"
"WDC_39068","spy_5996","1.0333333333333334"
"WDC_8561","spy_8899","0.9199999999999999"
"WDC_2467","spy_871","1.48"
"WDC_22846","spy_779","0.7846153846153845"
"WDC_10241","spy_10033","1.0923076923076924"
"WDC_10374","spy_17586","0.9130434782608694"
"WDC_7717","spy_15604","0.7"
"WDC_44722","spy_351","0.7928571428571429"
"WDC_27128","spy_15603","1.2"
"WDC_33890","spy_866","1.125"
"WDC_30958","spy_3152","0.7333333333333334"
"WDC_23736","spy_11521","1.2"
"WDC_40530","spy_16977","1.092857142857143"
"WDC_1310","spy_17908","1.2"
"WDC_27431","spy_17169","1.092857142857143"
"WDC_27697","spy_14632","1.2"
"WDC_27564","spy_10514","0.7528571428571429"
"WDC_38965","spy_11364","0.7333333333333334"
"WDC_43960","spy_8610","1.3566666666666667"
"WDC_5270","spy_5883","1.2"
"WDC_4603","spy_7505","1.2"
"WDC_35673","spy_7803","1.4083333333333332"
"WDC_13223","spy_19843","1.0833333333333333"
"WDC_30295","spy_4514","1.0857142857142856"
"WDC_22405","spy_8233","0.7533333333333334"
"WDC_20008","spy_16665","0.7666666666666667"
"WDC_26100","spy_16665","1.02"
"WDC_2642","spy_14028","1.2"
"WDC_20009","spy_5527","1.2"
"WDC_6165","spy_14278","0.8400000000000001"
"WDC_38831","spy_14214","0.9555555555555555"
"WDC_20578","spy_18328","0.7311111111111112"
"WDC_8386","spy_8869","1.009090909090909"
"WDC_39065","spy_8536","1.009090909090909"
"WDC_16514","spy_15142","0.8500000000000001"
"WDC_40226","spy_10293","1.5999999999999999"
"WDC_34348","spy_11486","1.0043478260869565"
"WDC_16950","spy_10198","0.8666666666666667"
"WDC_1006","spy_6855","1.2"
"WDC_3974","spy_18869","1.0339285714285715"
"WDC_30959","spy_6249","0.7333333333333334"
"WDC_7188","spy_12327","1.9999999999999998"
"WDC_44190","spy_17225","1.05"
"WDC_41128","spy_20084","1.2"
"WDC_9014","spy_11704","1.4833333333333332"
"WDC_30030","spy_14118","1.0166666666666666"
"WDC_19277","spy_8262","1.0166666666666666"
"WDC_24803","spy_108","1.5999999999999999"
"WDC_30296","spy_12633","1.41"
"WDC_39199","spy_11536","0.9428571428571428"
"WDC_26498","spy_4399","1.0"
