"MB_37940","spy_11704","1.0"
"MB_55949","spy_4379","0.875"
"MB_33013","spy_12685","1.0"
"MB_33146","spy_19780","1.0"
"MB_58445","spy_1252","1.0"
"MB_4029","spy_3392","1.0"
"MB_6426","spy_4689","0.7272727272727273"
"MB_64460","spy_19969","1.0"
"MB_13841","spy_18441","0.8"
"MB_11575","spy_13921","1.0"
"MB_53418","spy_11704","1.0"
"MB_56049","spy_3578","1.0"
"MB_35544","spy_10639","1.0"
"MB_33145","spy_10075","1.0"
"MB_7758","spy_10206","0.7"
"MB_62197","spy_19623","1.0"
"MB_58444","spy_1252","1.0"
"MB_10111","spy_4686","1.0"
"MB_66991","spy_3107","0.8333333333333334"
"MB_57379","spy_1653","1.0"
"MB_79915","spy_17066","0.8"
"MB_53417","spy_11704","1.0"
"MB_33144","spy_10073","1.0"
"MB_60896","spy_10763","0.75"
"MB_76318","spy_11704","1.0"
"MB_13842","spy_19381","1.0"
"MB_9052","spy_16186","1.0"
"MB_10110","spy_13611","0.8571428571428572"
"MB_40362","spy_113","1.0"
"MB_64462","spy_11486","1.0"
"MB_36744","spy_2520","0.75"
"MB_33010","spy_10675","1.0"
"MB_53549","spy_4607","1.0"
"MB_33143","spy_10073","1.0"
"MB_32911","spy_4054","1.0"
"MB_60762","spy_4081","1.0"
"MB_79917","spy_17066","0.8"
"MB_63264","spy_10763","0.7307692307692308"
"MB_65792","spy_13723","1.0"
"MB_9051","spy_17793","0.8333333333333334"
"MB_58446","spy_1252","1.0"
"MB_61701","spy_1628","1.0"
"MB_36743","spy_2520","0.75"
"MB_64461","spy_19969","1.0"
"MB_75119","spy_13558","1.0"
"MB_38043","spy_16576","1.0"
"MB_68291","spy_6875","1.0"
"MB_31978","spy_15397","1.0"
"MB_63398","spy_5186","1.0"
"MB_76316","spy_11704","1.0"
"MB_58441","spy_1252","1.0"
"MB_1528","spy_7257","1.0"
"MB_67092","spy_18600","0.962962962962963"
"MB_57376","spy_1986","1.0"
"MB_64464","spy_3479","1.0"
"MB_10249","spy_13890","1.0"
"MB_10116","spy_16006","1.0"
"MB_38044","spy_16574","1.0"
"MB_65794","spy_20010","0.7"
"MB_56045","spy_3578","1.0"
"MB_56178","spy_14558","0.7142857142857143"
"MB_63399","spy_5186","1.0"
"MB_61969","spy_2096","0.7647058823529411"
"MB_8959","spy_9421","0.875"
"MB_67093","spy_18600","0.962962962962963"
"MB_64330","spy_6368","1.0"
"MB_64463","spy_9431","0.8"
"MB_36878","spy_8063","0.7777777777777778"
"MB_38178","spy_5379","0.7"
"MB_38045","spy_16576","1.0"
"MB_59774","spy_9383","0.7142857142857143"
"MB_10115","spy_16006","1.0"
"MB_55947","spy_13412","1.0"
"MB_56046","spy_17072","1.0"
"MB_56179","spy_19641","1.0"
"MB_58443","spy_15915","1.0"
"MB_67090","spy_18600","0.962962962962963"
"MB_31710","spy_6729","1.0"
"MB_54619","spy_10049","1.0"
"MB_57378","spy_7128","1.0"
"MB_10114","spy_16006","1.0"
"MB_73818","spy_6379","1.0"
"MB_62902","spy_2734","1.0"
"MB_60891","spy_1380","0.7142857142857143"
"MB_56047","spy_17072","1.0"
"MB_1525","spy_7257","1.0"
"MB_67091","spy_18600","1.0"
"MB_54618","spy_10049","1.0"
"MB_62903","spy_13270","1.0"
"MB_29526","spy_7785","0.75"
"MB_64465","spy_18380","1.0"
"MB_57371","spy_1985","1.0"
"MB_30642","spy_16078","0.7"
"MB_37815","spy_14787","1.0"
"MB_78842","spy_12516","1.0"
"MB_50915","spy_19927","1.0"
"MB_52212","spy_10763","0.7037037037037037"
"MB_54742","spy_5935","1.0"
"MB_19940","spy_9342","1.0"
"MB_56172","spy_3364","1.0"
"MB_51014","spy_8162","1.0"
"MB_77777","spy_3883","1.0"
"MB_57372","spy_1981","1.0"
"MB_51147","spy_7464","0.7142857142857143"
"MB_36617","spy_499","0.7"
"MB_24890","spy_15757","1.0"
"MB_18875","spy_10590","1.0"
"MB_78843","spy_12511","1.0"
"MB_30776","spy_5529","1.0"
"MB_3922","spy_19468","0.75"
"MB_48859","spy_12330","0.7647058823529411"
"MB_3089","spy_17899","1.0"
"MB_15012","spy_10626","1.0"
"MB_37814","spy_14785","1.0"
"MB_7750","spy_10176","0.7647058823529411"
"MB_21160","spy_12862","1.0"
"MB_56040","spy_7703","0.875"
"MB_77512","spy_5584","1.0"
"MB_10119","spy_16006","1.0"
"MB_53543","spy_6288","0.8333333333333334"
"MB_60639","spy_4936","1.0"
"MB_59770","spy_14638","0.8"
"MB_22361","spy_7535","1.0"
"MB_30640","spy_13377","0.7916666666666666"
"MB_78844","spy_12510","1.0"
"MB_48858","spy_12330","0.7647058823529411"
"MB_37817","spy_14784","1.0"
"MB_3923","spy_11704","1.0"
"MB_7880","spy_15699","1.0"
"MB_30773","spy_19890","1.0"
"MB_54740","spy_5942","1.0"
"MB_56175","spy_14455","1.0"
"MB_5354","spy_6990","1.0"
"MB_6682","spy_11704","1.0"
"MB_51278","spy_11581","1.0"
"MB_10118","spy_16006","1.0"
"MB_38046","spy_16576","1.0"
"MB_60638","spy_4934","1.0"
"MB_53542","spy_14179","1.0"
"MB_70352","spy_135","1.0"
"MB_77646","spy_14164","1.0"
"MB_57374","spy_1983","1.0"
"MB_4156","spy_19843","1.0"
"MB_69229","spy_12241","1.0"
"MB_11448","spy_9183","1.0"
"MB_15147","spy_8090","1.0"
"MB_37949","spy_19568","1.0"
"MB_39245","spy_1245","1.0"
"MB_48857","spy_12330","0.7647058823529411"
"MB_48724","spy_12998","1.0"
"MB_30774","spy_17567","1.0"
"MB_7881","spy_3479","1.0"
