"WDC_34470","MB_9291","1.0"
"WDC_31974","MB_51407","1.0"
"WDC_23429","MB_44563","1.0"
"WDC_29654","MB_17235","1.0"
"WDC_8608","MB_20851","1.0"
"WDC_26059","MB_15069","0.8421052631578947"
"WDC_28456","MB_65168","1.0"
"WDC_28323","MB_16206","1.0"
"WDC_10371","MB_1963","1.0"
"WDC_29788","MB_36884","0.7307692307692308"
"WDC_29655","MB_22638","1.0"
"WDC_8609","MB_13834","1.0"
"WDC_30777","MB_32734","1.0"
"WDC_32073","MB_12604","1.0"
"WDC_9806","MB_68459","0.8"
"WDC_29656","MB_7253","1.0"
"WDC_25824","MB_33354","1.0"
"WDC_25957","MB_34388","1.0"
"WDC_27122","MB_23162","1.0"
"WDC_6209","MB_68780","0.7142857142857143"
"WDC_27255","MB_59234","1.0"
"WDC_30774","MB_22826","1.0"
"WDC_9809","MB_17115","1.0"
"WDC_36870","MB_1224","1.0"
"WDC_32070","MB_64543","1.0"
"WDC_31973","MB_32298","0.75"
"WDC_25958","MB_61120","0.7"
"WDC_29524","MB_46879","1.0"
"WDC_6208","MB_15843","1.0"
"WDC_25825","MB_80279","1.0"
"WDC_27254","MB_72502","1.0"
"WDC_27121","MB_5841","1.0"
"WDC_27387","MB_22739","0.736842105263158"
"WDC_34474","MB_46771","0.8571428571428572"
"WDC_29525","MB_57998","1.0"
"WDC_27386","MB_17275","0.9375"
"WDC_13970","MB_32827","0.8571428571428572"
"WDC_33143","MB_28811","1.0"
"WDC_33276","MB_1337","1.0"
"WDC_29659","MB_3333","1.0"
"WDC_8738","MB_10435","1.0"
"WDC_30648","MB_30094","1.0"
"WDC_21029","MB_33422","1.0"
"WDC_27251","MB_65908","1.0"
"WDC_33275","MB_22950","0.9090909090909091"
"WDC_31713","MB_14009","1.0"
"WDC_31979","MB_27273","1.0"
"WDC_9802","MB_17545","0.9375"
"WDC_1570","MB_40804","1.0"
"WDC_34472","MB_42890","1.0"
"WDC_26052","MB_8850","1.0"
"WDC_8606","MB_57428","1.0"
"WDC_8739","MB_13322","1.0"
"WDC_25820","MB_4248","1.0"
"WDC_13972","MB_27452","1.0"
"WDC_33141","MB_30964","1.0"
"WDC_33274","MB_48380","1.0"
"WDC_24622","MB_21429","1.0"
"WDC_22229","MB_38136","1.0"
"WDC_7408","MB_78118","1.0"
"WDC_9938","MB_31005","1.0"
"WDC_26051","MB_26817","1.0"
"WDC_34471","MB_1675","1.0"
"WDC_29528","MB_39141","1.0"
"WDC_23559","MB_10435","1.0"
"WDC_8607","MB_78484","1.0"
"WDC_25821","MB_72725","1.0"
"WDC_24889","MB_43408","1.0"
"WDC_9937","MB_59684","1.0"
"WDC_9804","MB_1129","1.0"
"WDC_31977","MB_510","1.0"
"WDC_7409","MB_15617","0.7"
"WDC_28580","MB_10435","1.0"
"WDC_34212","MB_37676","0.96875"
"WDC_34345","MB_46670","1.0"
"WDC_36875","MB_42789","1.0"
"WDC_12775","MB_45203","1.0"
"WDC_2771","MB_52284","0.9411764705882353"
"WDC_33014","MB_50063","1.0"
"WDC_18605","MB_53060","0.9285714285714286"
"WDC_11444","MB_72140","0.7555555555555555"
"WDC_42891","MB_13295","1.0"
"WDC_34211","MB_14776","1.0"
"WDC_19937","MB_65261","1.0"
"WDC_17538","MB_26986","0.8"
"WDC_34477","MB_4572","0.7142857142857143"
"WDC_19804","MB_61454","0.7"
"WDC_693","MB_67486","0.9310344827586207"
"WDC_10246","MB_52516","0.8"
"WDC_11310","MB_8346","0.8181818181818181"
"WDC_37940","MB_7219","1.0"
"WDC_15009","MB_33449","0.75"
"WDC_18606","MB_39446","0.8125"
"WDC_35678","MB_64734","1.0"
"WDC_33146","MB_46234","1.0"
"WDC_35545","MB_28265","1.0"
"WDC_35412","MB_21175","1.0"
"WDC_11576","MB_18914","0.7631578947368421"
"WDC_12640","MB_78606","1.0"
"WDC_1441","MB_12676","1.0"
"WDC_34343","MB_52713","1.0"
"WDC_19801","MB_13834","1.0"
"WDC_19934","MB_26663","1.0"
"WDC_34210","MB_14679","0.8888888888888888"
"WDC_32913","MB_14213","1.0"
"WDC_36744","MB_32207","0.7027027027027026"
"WDC_11442","MB_5766","1.0"
"WDC_29780","MB_27057","1.0"
"WDC_38174","MB_62689","1.0"
"WDC_33145","MB_69312","1.0"
"WDC_33012","MB_10570","0.9090909090909091"
"WDC_33278","MB_28864","1.0"
"WDC_35679","MB_78990","1.0"
"WDC_35413","MB_67596","1.0"
"WDC_41561","MB_62892","0.7692307692307692"
"WDC_39370","MB_75456","0.7777777777777778"
"WDC_12772","MB_32315","0.9024390243902439"
"WDC_28583","MB_59475","1.0"
"WDC_34475","MB_6763","1.0"
"WDC_36878","MB_40551","1.0"
"WDC_19935","MB_33516","1.0"
"WDC_17407","MB_73234","0.8333333333333334"
"WDC_32912","MB_9103","1.0"
"WDC_20090","MB_13706","1.0"
"WDC_42760","MB_21526","1.0"
"WDC_29781","MB_1817","1.0"
"WDC_2770","MB_11655","1.0"
"WDC_32079","MB_10780","1.0"
"WDC_33144","MB_67320","1.0"
"WDC_40228","MB_56481","1.0"
"WDC_18737","MB_31037","1.0"
"WDC_18604","MB_66645","1.0"
"WDC_41562","MB_20940","1.0"
"WDC_10241","MB_61024","1.0"
"WDC_28451","MB_75492","0.9655172413793104"
"WDC_12771","MB_78767","1.0"
"WDC_4072","MB_28338","1.0"
"WDC_36871","MB_38121","1.0"
"WDC_27128","MB_22285","1.0"
"WDC_430","MB_19723","1.0"
"WDC_1443","MB_22117","1.0"
"WDC_32919","MB_10734","1.0"
"WDC_1310","MB_19205","1.0"
"WDC_29783","MB_31965","1.0"
"WDC_563","MB_25598","0.7777777777777778"
"WDC_19807","MB_31031","1.0"
"WDC_11440","MB_35683","1.0"
"WDC_43960","MB_21571","1.0"
"WDC_5270","MB_55874","1.0"
"WDC_11573","MB_39446","0.8125"
"WDC_35673","MB_19624","1.0"
"WDC_35540","MB_6621","1.0"
"WDC_2642","MB_73977","1.0"
"WDC_12770","MB_39643","1.0"
"WDC_36872","MB_20966","0.8421052631578947"
"WDC_34215","MB_61413","1.0"
"WDC_34348","MB_28165","1.0"
"WDC_27127","MB_60334","1.0"
"WDC_1575","MB_22016","1.0"
"WDC_1442","MB_14951","1.0"
"WDC_3974","MB_38974","1.0"
"WDC_29650","MB_65619","1.0"
"WDC_44190","MB_21695","1.0"
"WDC_40359","MB_38751","0.7058823529411764"
"WDC_41431","MB_44205","1.0"
"WDC_28320","MB_793","0.7083333333333333"
"WDC_28453","MB_38323","1.0"
"WDC_40225","MB_62559","0.9230769230769231"
"WDC_34347","MB_32844","1.0"
"WDC_1578","MB_12999","1.0"
"WDC_40358","MB_45319","1.0"
"WDC_27259","MB_28494","1.0"
"WDC_1312","MB_74662","1.0"
"WDC_29785","MB_52762","1.0"
"WDC_561","MB_50284","1.0"
"WDC_29652","MB_72281","1.0"
"WDC_44061","MB_35205","0.9"
"WDC_1445","MB_6085","1.0"
"WDC_44194","MB_58527","0.7142857142857143"
"WDC_694","MB_25684","1.0"
"WDC_11571","MB_27503","1.0"
"WDC_43962","MB_42609","1.0"
"WDC_35675","MB_47706","0.7777777777777778"
"WDC_33016","MB_38000","0.75"
"WDC_41432","MB_15961","1.0"
"WDC_2773","MB_56129","1.0"
"WDC_28587","MB_28534","1.0"
"WDC_28321","MB_47099","1.0"
"WDC_10240","MB_13436","1.0"
"WDC_42631","MB_71673","1.0"
"WDC_19806","MB_22485","1.0"
"WDC_42897","MB_5725","1.0"
"WDC_40357","MB_3078","1.0"
"WDC_40224","MB_45337","0.7547169811320755"
"WDC_29653","MB_49371","1.0"
"WDC_695","MB_49289","1.0"
"WDC_3972","MB_12251","1.0"
"WDC_1444","MB_27845","1.0"
"WDC_41699","MB_43165","0.7333333333333334"
"WDC_41566","MB_28976","1.0"
"WDC_33148","MB_39177","1.0"
"WDC_28322","MB_12522","0.7142857142857143"
"WDC_2641","MB_73089","0.95"
"WDC_18608","MB_79056","0.9285714285714286"
"WDC_2774","MB_60998","1.0"
"WDC_21161","MB_10435","1.0"
"WDC_23691","MB_5452","1.0"
"WDC_17531","MB_44520","1.0"
"WDC_688","MB_59688","1.0"
"WDC_14902","MB_12932","1.0"
"WDC_38036","MB_60428","1.0"
"WDC_1447","MB_50435","1.0"
"WDC_42898","MB_3779","1.0"
"WDC_10108","MB_1882","1.0"
"WDC_3844","MB_10435","1.0"
"WDC_16333","MB_2904","1.0"
"WDC_44063","MB_49692","1.0"
"WDC_5275","MB_73332","1.0"
"WDC_7672","MB_51562","1.0"
"WDC_22493","MB_56406","0.7666666666666666"
"WDC_18863","MB_21413","1.0"
"WDC_18730","MB_76507","1.0"
"WDC_20096","MB_20951","1.0"
"WDC_43831","MB_11567","1.0"
"WDC_41567","MB_44463","1.0"
"WDC_41434","MB_73852","1.0"
"WDC_2513","MB_18746","1.0"
