"WDC_34470","MB_9291","0.96875"
"WDC_20440","MB_50122","0.96875"
"WDC_44540","MB_15452","0.96875"
"WDC_23429","MB_44563","0.96875"
"WDC_42143","MB_8642","0.96875"
"WDC_8608","MB_34399","0.96875"
"WDC_39724","MB_23123","0.96875"
"WDC_15624","MB_32030","0.96875"
"WDC_26059","MB_15069","0.96875"
"WDC_28456","MB_65168","0.96875"
"WDC_17186","MB_52843","0.96875"
"WDC_43342","MB_5525","0.96875"
"WDC_28323","MB_16206","0.96875"
"WDC_16954","MB_1070","0.96875"
"WDC_10371","MB_1963","0.96875"
"WDC_44672","MB_74625","0.96875"
"WDC_29655","MB_22638","0.96875"
"WDC_18386","MB_77524","0.96875"
"WDC_8609","MB_37328","0.96875"
"WDC_13228","MB_76448","0.96875"
"WDC_40977","MB_33586","0.96875"
"WDC_2025","MB_36145","0.96875"
"WDC_2158","MB_15801","0.96875"
"WDC_39858","MB_67780","0.96875"
"WDC_34829","MB_17914","0.96875"
"WDC_41079","MB_56543","0.96875"
"WDC_40711","MB_27301","0.96875"
"WDC_30777","MB_32734","0.96875"
"WDC_17052","MB_19293","0.96875"
"WDC_11927","MB_60655","0.96875"
"WDC_12026","MB_68387","0.96875"
"WDC_20442","MB_79611","0.96875"
"WDC_21640","MB_50992","0.96875"
"WDC_29656","MB_7253","0.96875"
"WDC_25824","MB_33354","0.96875"
"WDC_25957","MB_34388","0.96875"
"WDC_27122","MB_23162","0.96875"
"WDC_5883","MB_71888","0.96875"
"WDC_3486","MB_66360","0.96875"
"WDC_40843","MB_66220","0.96875"
"WDC_30774","MB_5006","0.96875"
"WDC_21774","MB_35756","0.96875"
"WDC_15626","MB_67728","0.96875"
"WDC_9809","MB_17115","0.96875"
"WDC_2022","MB_75620","0.96875"
"WDC_39855","MB_10740","0.96875"
"WDC_36870","MB_1224","0.96875"
"WDC_38526","MB_13436","0.96875"
"WDC_32070","MB_64543","0.96875"
"WDC_11926","MB_54185","0.96875"
"WDC_42013","MB_29639","0.96875"
"WDC_38659","MB_11655","0.96875"
"WDC_44674","MB_37201","0.96875"
"WDC_16823","MB_51686","0.96875"
"WDC_20576","MB_7319","0.96875"
"WDC_29524","MB_46879","0.96875"
"WDC_25825","MB_80279","0.96875"
"WDC_27254","MB_8856","0.96875"
"WDC_18384","MB_54591","0.96875"
"WDC_12025","MB_3227","0.96875"
"WDC_9580","MB_23123","0.96875"
"WDC_6954","MB_68101","0.96875"
"WDC_22971","MB_32002","0.96875"
"WDC_4551","MB_20122","0.96875"
"WDC_8250","MB_41241","0.96875"
"WDC_36257","MB_22087","0.96875"
"WDC_19455","MB_4940","0.96875"
"WDC_19588","MB_54903","0.96875"
"WDC_29525","MB_57998","0.96875"
"WDC_43346","MB_52287","0.96875"
"WDC_4558","MB_27336","0.96875"
"WDC_37456","MB_9793","0.96875"
"WDC_33143","MB_28811","0.96875"
"WDC_39986","MB_36395","0.96875"
"WDC_36125","MB_69284","0.96875"
"WDC_16958","MB_69066","0.96875"
"WDC_5888","MB_49257","0.96875"
"WDC_5755","MB_37929","0.96875"
"WDC_29659","MB_3333","0.96875"
"WDC_8738","MB_10740","0.96875"
"WDC_20570","MB_18545","0.96875"
"WDC_21029","MB_33422","0.96875"
"WDC_43478","MB_24957","0.96875"
"WDC_27251","MB_65908","0.96875"
"WDC_18125","MB_23803","0.96875"
"WDC_31979","MB_27273","0.96875"
"WDC_39854","MB_3183","0.96875"
"WDC_39721","MB_65425","0.96875"
"WDC_34472","MB_42890","0.96875"
"WDC_19586","MB_60008","0.96875"
"WDC_42016","MB_54058","0.96875"
"WDC_8606","MB_57428","0.96875"
"WDC_18121","MB_68728","0.96875"
"WDC_5621","MB_35244","0.96875"
"WDC_25820","MB_4248","0.96875"
"WDC_13972","MB_27452","0.96875"
"WDC_4689","MB_70331","0.96875"
"WDC_33141","MB_30964","0.96875"
"WDC_33274","MB_48380","0.96875"
"WDC_18255","MB_48242","0.96875"
"WDC_21770","MB_8153","0.96875"
"WDC_19585","MB_22012","0.96875"
"WDC_24622","MB_39661","0.96875"
"WDC_7408","MB_78118","0.96875"
"WDC_22229","MB_45378","0.96875"
"WDC_9938","MB_31005","0.96875"
"WDC_3358","MB_73622","0.96875"
"WDC_34471","MB_1675","0.96875"
"WDC_29528","MB_39141","0.96875"
"WDC_44545","MB_2578","0.96875"
"WDC_20572","MB_58774","0.96875"
"WDC_5753","MB_37207","0.96875"
"WDC_41918","MB_50196","0.96875"
"WDC_25821","MB_72725","0.96875"
"WDC_36127","MB_28331","0.96875"
